ENSG.ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene.type	Gene.name	Chromosome
ENSG00000152253	1.8814826064649526	-3.334747620087821	7.777035189771172	4.010925575855847e-11	4.287449116551586e-9	15.084309178470372	protein_coding	SPC25	2
ENSG00000278053	1.2103931734447622	0.975817960687822	7.775656401799308	4.034727665700132e-11	4.287449116551586e-9	15.07853497024423	protein_coding	DDX52	17
ENSG00000266028	-1.6004238958559998	0.20157030853653335	-7.774302689849314	4.05823404546513e-11	4.287449116551586e-9	15.072865843606165	protein_coding	SRGAP2	1
ENSG00000169964	-0.9314886911476188	0.0256709283633778	-7.736502438742648	4.772804569429218e-11	5.011444797900679e-9	14.91459169247763	protein_coding	TMEM42	3
ENSG00000204178	1.2973857229514278	-0.42296775847280005	7.725597968251807	5.001370800110332e-11	5.219418368529777e-9	14.868943470165865	protein_coding	MACO1	1
ENSG00000184515	-1.2478470831495239	0.4020243233184891	-7.722063417274708	5.07777740480887e-11	5.267040017169928e-9	14.854148160260907	protein_coding	BEX5	X
ENSG00000135766	0.944153200687809	-0.8327211716149334	7.713361215396271	5.270895362032818e-11	5.434420127782631e-9	14.817723658864592	protein_coding	EGLN1	1
ENSG00000147689	2.209318202465142	-0.15581783663315554	7.6963502728855175	5.669822917727568e-11	5.779454436922885e-9	14.746530453264922	protein_coding	FAM83A	8
ENSG00000180543	-1.6971564289356191	1.4353188102912	-7.696216190597257	5.673084109862955e-11	5.779454436922885e-9	14.74596934742767	protein_coding	TSPYL5	8
ENSG00000134109	1.7807011058868567	0.042356204124622196	7.679888534843934	6.084532310527805e-11	6.161939082525644e-9	14.677647258977656	protein_coding	EDEM1	3
ENSG00000039560	-1.339446791765523	-1.1808877742968888	-7.672157702775897	6.289603409738078e-11	6.3321507269216e-9	14.645302045475466	protein_coding	RAI14	5
ENSG00000147036	1.2315602181490473	-0.2959182065257778	7.666159778879206	6.45344590690325e-11	6.4591068243654464e-9	14.620208984953857	protein_coding	LANCL3	X
ENSG00000123600	1.0017695233171424	0.12229672723075559	7.660441836387028	6.613603853384828e-11	6.529070609114155e-9	14.596288740409422	protein_coding	METTL8	2
ENSG00000088826	1.464721720361904	0.07514651614933336	7.658623126817193	6.665372112088029e-11	6.529070609114155e-9	14.588680718201049	protein_coding	SMOX	20
