Gene.name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ENSG.ID	Gene.type	Chromosome
AAGAB	30.796129281133794	0.18681349597299732	0.14683897679842303	1.2722337082847583	0.2032900942753569	0.3461080843858726	ENSG00000103591	protein_coding	15
AAK1	270.58255165877495	0.30320194807505035	0.0818455652459844	3.704561721380822	2.1175654421887676e-4	0.0011687113700563309	ENSG00000115977	protein_coding	2
AAMP	38.304336782867395	-0.0266397022610057	0.1379942342630511	-0.19304938647091477	0.8469202906716001	0.9101736814346449	ENSG00000127837	protein_coding	2
AANAT	0.21250383703761855	0.3720312285118907	2.4769504788305654	0.15019728157324186	0.8806089705574476	NA	ENSG00000129673	protein_coding	17
AARS2	25.62513920130384	0.4390701294725698	0.192734059228062	2.2781138488502366	0.022719795350123376	0.0620512245306342	ENSG00000124608	protein_coding	6
AARSD1	6.025792162546519	-0.016069592140571014	0.32436640179703125	-0.04954148164404027	0.9604877801957736	0.9776215037339555	ENSG00000266967	protein_coding	17
AASDH	27.75085288335053	-0.3672592676261325	0.1483798483267472	-2.4751290135934836	0.01331880538440258	0.03989562507408752	ENSG00000157426	protein_coding	4
AASDHPPT	45.909701656220385	0.024568501842971862	0.1232167459533434	0.19939255539401146	0.8419556835021637	0.9064374632820636	ENSG00000149313	protein_coding	11
AASS	95.45828880327076	1.122349565848545	0.13617236413433853	8.242124405957364	1.691795218792444e-16	1.1450599161925648e-14	ENSG00000008311	protein_coding	7
AATF	86.9993166170143	0.008375345363826838	0.10225702842539401	0.08190483815924134	0.9347223870739759	0.9633046619591253	ENSG00000275700	protein_coding	17
AATK	6.2198172024606615	-0.6005137881687779	0.3115978247441165	-1.9272078958250705	0.05395372636138009	0.12545122374713685	ENSG00000181409	protein_coding	17
ABAT	11.5934469286282	-0.6192378030956132	0.23719832521292386	-2.610633116990801	0.009037479141351864	0.02881725851838195	ENSG00000183044	protein_coding	16
ABCA1	343.1699691771539	0.11474105648264064	0.09738003440285896	1.1782811249373721	0.2386845500616758	0.38908667055481355	ENSG00000165029	protein_coding	9
ABCA10	33.15811995668798	-0.8244221575655258	0.18206865629122274	-4.528083934704526	5.952094018345758e-6	5.0124982242566664e-5	ENSG00000154263	protein_coding	17
ABCA12	929.201718006848	1.2639980933049686	0.20195776575753988	6.2587248802428315	3.8813790241169896e-10	8.111441017744871e-9	ENSG00000144452	protein_coding	2
ABCA13	10.888098071201991	1.3716936725804387	0.35962107292182877	3.814275012962339	1.365833032344402e-4	7.951807392201196e-4	ENSG00000179869	protein_coding	7
ABCA2	12.476220941826003	-0.362861317680561	0.26063079177797377	-1.3922427016592707	0.16384891594097975	0.29409834338986074	ENSG00000107331	protein_coding	9
ABCA3	13.837089857774501	-0.9348842904151209	0.226913895205982	-4.119995778867909	3.788793401166979e-5	2.5856549821159046e-4	ENSG00000167972	protein_coding	16
ABCA4	4.122731097184919	-0.34487631247200007	0.4284262343483768	-0.8049841135348456	0.42082884733680814	0.5803112310009628	ENSG00000198691	protein_coding	1
ABCA5	138.71677615846315	-0.8859451663812454	0.11924389432550575	-7.429689976099226	1.0885250536118755e-13	4.202575482806225e-12	ENSG00000154265	protein_coding	17
ABCA6	73.99623367738863	-0.42355742633967286	0.14577101882436594	-2.905635357121304	0.003665082889997441	0.0136102095939914	ENSG00000154262	protein_coding	17
ABCA7	8.00712048175094	-0.15724986806170566	0.2759282878497431	-0.5698939724053815	0.5687496133360281	0.7084541326047029	ENSG00000064687	protein_coding	19
ABCA8	76.30308137050147	-0.8385793932297619	0.17651301352963142	-4.750807753270774	2.0260568516778142e-6	1.913211575344648e-5	ENSG00000141338	protein_coding	17
ABCA9	31.072458153861888	-0.7022772642863896	0.1743889533274325	-4.027074254914499	5.6475201283267584e-5	3.6844412356441965e-4	ENSG00000154258	protein_coding	17
ABCB1	13.222190012965198	-0.2131845837117788	0.22393418182964717	-0.9519966178006453	0.3410986971748088	0.5030532884176901	ENSG00000085563	protein_coding	7
ABCB10	19.059633468079678	0.18996650582652558	0.17053102098375902	1.1139703775339358	0.26529189501453243	0.41861803677482634	ENSG00000135776	protein_coding	1
ABCB11	4.4687314956412685	-1.5893629849565682	0.3996515700353532	-3.9768716154823895	6.982783956396083e-5	4.42225058647849e-4	ENSG00000073734	protein_coding	2
ABCB4	5.490490592310347	-0.9285599133305171	0.3349838022708895	-2.771954664779952	0.005572079629597467	0.01930566540298916	ENSG00000005471	protein_coding	7
ABCB5	1.652265682480064	-1.241259535777484	0.6033423956707993	-2.0573053454953136	0.03965686349588228	0.09803270375428823	ENSG00000004846	protein_coding	7
ABCB6	19.91216817398764	0.1363785032310844	0.16355908663318514	0.8338179555681993	0.40438357557890814	0.5647840240783205	ENSG00000115657	protein_coding	2
ABCB7	37.45947026788968	0.1183893193409117	0.14097604685153334	0.8397832254836278	0.4010299403745436	0.5614350893207456	ENSG00000131269	protein_coding	X
ABCB8	7.61858653173993	-0.44900485342492447	0.2571981266888255	-1.74575475803585	0.08085357552407657	0.1732636816474902	ENSG00000197150	protein_coding	7
ABCB9	0.9626098874481812	0.6270165472963806	1.0249748017710691	0.6117384995347684	0.5407107854396871	0.6850836058952726	ENSG00000150967	protein_coding	12
ABCC1	78.55983904550946	0.9744323516567363	0.09455282860936198	10.305692235634023	6.641180831788989e-25	1.7617338893618305e-22	ENSG00000103222	protein_coding	16
ABCC10	17.785540215270384	-0.34299865525148904	0.17384822695156388	-1.9729775866339576	0.04849811598807628	0.11526712625085124	ENSG00000124574	protein_coding	6
ABCC11	1.201518891629887	-0.6723734246267665	0.7510542372902449	-0.8952395063406424	0.37065907023633393	0.53153977924640194	ENSG00000121270	protein_coding	16
ABCC12	0.060197214822590744	0	3.6306789699544177	0	1	NA	ENSG00000140798	protein_coding	16
ABCC2	8.042555078885876	-0.21956327610348433	0.3049912155734671	-0.7199003279181179	0.47158636611255167	0.6253471711241746	ENSG00000023839	protein_coding	10
ABCC3	29.900274323641163	-1.4228166845890429	0.17738200877134955	-8.021200653010386	1.047165079445434e-15	5.959420090532544e-14	ENSG00000108846	protein_coding	17
ABCC4	20.267986827177577	0.29439799279647716	0.17820741282954428	1.651996334619758	0.09853529805831378	0.20155572257897203	ENSG00000125257	protein_coding	13
ABCC5	71.69265240573799	0.1807506111063898	0.1444763712840701	1.2510738572676159	0.2109075324774057	0.3556645326213362	ENSG00000114770	protein_coding	3
ABCC6	0.908263809637887	0.7380379981105419	0.8178394912500653	0.9024240159673055	0.36683166827332964	0.5278028837186372	ENSG00000091262	protein_coding	16
ABCC8	0.48957663094398307	-0.612430815255648	1.4249235901242772	-0.4297990569460878	0.6673418189483398	NA	ENSG00000006071	protein_coding	11
ABCC9	101.57978055399857	-0.6107443304481098	0.15125180107394123	-4.037930960898378	5.392471718094214e-5	3.533465432171137e-4	ENSG00000069431	protein_coding	12
ABCD1	1.1370764904535091	-0.4917082068084754	0.8013512960505413	-0.6135988164390056	0.5394804658472572	0.6839818755763495	ENSG00000101986	protein_coding	X
ABCD2	1.936422931896879	-0.06287295662258811	0.6536992757597883	-0.0961802451892141	0.9233774201236817	0.9563903311798146	ENSG00000173208	protein_coding	12
ABCD3	96.98777753866342	0.2921847312829667	0.11261286736107116	2.5945945443883724	0.009470256338707088	0.029976386836550323	ENSG00000117528	protein_coding	1
ABCD4	29.112422629112434	-0.3745141922830732	0.16463971936329494	-2.2747499432786813	0.022920934605483334	0.06252788380434307	ENSG00000119688	protein_coding	14
ABCE1	79.02135947890935	0.38605781933854694	0.10943859397255933	3.52762042461316	4.193129762731125e-4	0.0021331396599950144	ENSG00000164163	protein_coding	4
ABCF1	118.00100084489912	0.22418713826028988	0.08515784223098392	2.632607078655187	0.008473230899410352	0.027282542796124132	ENSG00000204574	protein_coding	6
ABCF2	43.90986169981744	0.572231887019226	0.13898776193471055	4.1171386534595165	3.836053085959655e-5	0.00026114058404295716	ENSG00000033050	protein_coding	7
ABCF3	23.057215326583865	-0.20355202737122938	0.15218296130336986	-1.3375480778393949	0.18104379978763435	0.31791878871527035	ENSG00000161204	protein_coding	3
ABCG1	26.429663752791964	0.5670187370218904	0.17531968377783125	3.234198949049146	0.0012198444908794576	0.005342951355923952	ENSG00000160179	protein_coding	21
ABCG2	5.287527441180921	-0.391913715440589	0.3225591679314493	-1.215013412745035	0.22436097578861366	0.37216994138127374	ENSG00000118777	protein_coding	4
ABCG4	4.311512336674372	3.4646366874561187	0.5592014492293803	6.195686173972969	5.803165196683722e-10	1.1725387959441912e-8	ENSG00000172350	protein_coding	11
ABCG5	1.7135491539308543	-0.335218567953282	0.6449723394791439	-0.5197409988527449	0.6032441071699538	0.7365501202364452	ENSG00000138075	protein_coding	2
ABCG8	0.033926731510153005	-0.5568752146989844	3.6302139434859027	-0.15340010902063986	0.8780827589180259	NA	ENSG00000143921	protein_coding	2
ABHD1	0.9832013150744133	-0.2601753858471626	0.83808041108870035	-0.3104420320589336	0.7562248349198805	0.8489565118673318	ENSG00000143994	protein_coding	2
ABHD10	38.68729344644754	-0.3222633983094521	0.13138762995462638	-2.4527681823680285	0.014176166365622302	0.04199485018288725	ENSG00000144827	protein_coding	3
ABHD11	3.6933172447261393	-1.1398817688816583	0.4062598854944112	-2.805794540837922	0.0050192685140839155	0.01774928171385469	ENSG00000106077	protein_coding	7
ABHD12	20.55261462263805	0.036571899377458195	0.19217108212733036	0.19030906717393656	0.8490669489166317	0.9112940195797826	ENSG00000100997	protein_coding	20
ABHD12B	33.47726850725766	-0.3502015603340086	0.23450498291865615	-1.4933651130794294	0.13534163986107695	0.2559433321418275	ENSG00000131969	protein_coding	14
ABHD13	31.017145358550003	0.21816715000009312	0.15401746078941111	1.4165091989043646	0.15662647279322303	0.28423652190556536	ENSG00000139826	protein_coding	13
ABHD14A	2.3062025449910193	-0.6391274919609254	0.49719645190944245	-1.2854626969006082	0.19863064412705947	0.34028645860251583	ENSG00000248487	protein_coding	3
ABHD14A-ACY1	11.889057943125422	0.3185321158429132	0.31437860280669977	1.0132118184861558	0.3109589965644636	0.4705937207320696	ENSG00000114786	protein_coding	3
ABHD14B	53.93036557023665	-0.12834662781191158	0.13607336018009658	-0.9432164212160377	0.3455702156703427	0.5075996550084957	ENSG00000114779	protein_coding	3
ABHD15	8.643897173405744	-0.002950904579066474	0.29760626214438934	-0.009915465346071201	0.992088732922026	0.9957819718276921	ENSG00000168792	protein_coding	17
ABHD2	329.6104298708678	-0.07215202529312147	0.08244884651602571	-0.8751126103273884	0.38151263631889026	0.5424220547663199	ENSG00000140526	protein_coding	15
ABHD3	9.89510783071902	0.10270464549919556	0.27123117220415127	0.37866092110493643	0.7049396764513822	0.8127685144476609	ENSG00000158201	protein_coding	18
ABHD4	28.849886583543043	0.23211068289384443	0.19912554281381584	1.1656499694309432	0.24375599578547497	0.39501969284498045	ENSG00000100439	protein_coding	14
ABHD5	290.4345649848644	0.13029720864837463	0.24926739881100862	0.5227206175772883	0.6011686884049809	0.7349603373371532	ENSG00000011198	protein_coding	3
ABHD6	23.971459787847834	-0.6273055971634783	0.18001383747804722	-3.4847632046063044	4.925727443771507e-4	0.00245198060737621	ENSG00000163686	protein_coding	3
ABHD8	0.5112101558948718	-0.2309778162686102	1.176051429466859	-0.19640111859165862	0.844296220801085	NA	ENSG00000127220	protein_coding	19
ABI1	249.98234425005435	0.2227064302402808	0.06320451646951403	3.5235841151905767	4.2575193454261147e-4	0.0021645570532990203	ENSG00000136754	protein_coding	10
ABI2	157.1202882308379	-0.32740539938010005	0.07644762728038229	-4.2827411527017745	1.846048834677571e-5	1.3732232104903666e-4	ENSG00000138443	protein_coding	2
ABI3	2.6703988552313445	0.0019291326324610636	0.44901753562784197	0.004296341410728292	0.9965720260663495	0.9983601057496264	ENSG00000108798	protein_coding	17
ABI3BP	163.93923707639138	-0.5419179475696888	0.15861620822236636	-3.4165357603932014	6.342333331778894e-4	0.003037634138257643	ENSG00000154175	protein_coding	3
ABL1	73.1651195277114	-0.06526282306384744	0.08930411572544526	-0.7307930047086533	0.4649055969779269	0.6194849188605658	ENSG00000097007	protein_coding	9
ABL2	127.9390272277591	0.10657681733058486	0.08042633935713059	1.3251481813356432	0.185122008297644	0.3231481288974051	ENSG00000143322	protein_coding	1
ABLIM1	1108.6037893945577	0.2935955654783458	0.11125918253854489	2.638843453452769	0.008318938611627535	0.02688046824075404	ENSG00000099204	protein_coding	10
ABLIM2	10.792576625412744	-1.4326133925954925	0.269812112711147	-5.30967041546132	1.098236532263692e-7	1.3809400799801946e-6	ENSG00000163995	protein_coding	4
ABLIM3	26.849281584273637	-0.8008689307557768	0.197607385303841	-4.052828944243967	5.060200160454316e-5	3.3410321974705793e-4	ENSG00000173210	protein_coding	5
ABO	1.6436666750683075	-2.2628505729204873	0.7029251982037688	-3.219191143955145	0.0012855276257048441	0.0055874928276869905	ENSG00000175164	protein_coding	9
ABR	126.6114590652189	0.1812968300302057	0.08435576627607644	2.1491930905691037	0.03161909677533754	0.08156199571266882	ENSG00000159842	protein_coding	17
ABRA	3.568636438703192	0.3055894660685702	0.38682887077151307	0.7899861906870744	0.4295358331143987	0.5877101893649463	ENSG00000174429	protein_coding	8
ABT1	16.584619479371227	-0.07478534029521475	0.20247035069285277	-0.36936440342647503	0.7118561269280601	0.81747645018753	ENSG00000146109	protein_coding	6
ABTB1	4.000828659532034	0.5186856328490749	0.4245868350797	1.221624388687679	0.2218497014053351	0.36914913386728365	ENSG00000114626	protein_coding	3
ABTB2	15.423059235982894	-0.6210110304559803	0.2234170477715062	-2.779604495942954	0.0054425139782175525	0.018933190899576006	ENSG00000166016	protein_coding	11
ACAA1	13.097980360735614	0.11757286304357131	0.26419937256595105	0.4450156785070413	0.6563084237922894	0.7776876546190046	ENSG00000060971	protein_coding	3
ACAA2	92.64538242998533	-0.0022405948908513365	0.3589473009537845	-0.006242127702026709	0.995019535023285	0.9974039489922518	ENSG00000167315	protein_coding	18
ACACA	288.4782778707546	0.46563112981333493	0.09552163220001468	4.874614462599848	1.0902115872357292e-6	1.1068339490904962e-5	ENSG00000278540	protein_coding	17
ACACB	65.5450813141937	-1.0487973189440007	0.15980540251231035	-6.562965346951949	5.274810939855018e-11	1.270202277127313e-9	ENSG00000076555	protein_coding	12
ACAD10	20.73341357165925	-0.5269738434461305	0.17902153988000824	-2.9436337314456256	0.0032438364424946507	0.012281624762824475	ENSG00000111271	protein_coding	12
ACAD11	102.9608242264983	-0.6503140816085156	0.11269318922124894	-5.770660020382981	7.89616412944588e-9	1.2508092604296008e-7	ENSG00000240303	protein_coding	3
ACAD8	74.01729243678315	0.31456994788220344	0.16155653564376593	1.9471199145779772	0.05152036000888044	0.12106806130390864	ENSG00000151498	protein_coding	11
ACAD9	82.90317992434673	0.0775845727462703	0.12764628155483557	0.6078091096836279	0.5433140867035724	0.6869003600594707	ENSG00000177646	protein_coding	3
ACADL	8.011824505973841	-1.7510850807356433	0.3154047784098753	-5.551866048332567	2.8263614083304516e-8	4.059839832559907e-7	ENSG00000115361	protein_coding	2
ACADM	147.30723611715797	-0.01910573740474696	0.3258801469504687	-0.05862811092831281	0.9532483199049497	0.9739530533506103	ENSG00000117054	protein_coding	1
ACADS	2.061445336094761	-0.21026631009750732	0.4768698563434111	-0.44093017686168656	0.6592635462876653	0.7793924342864599	ENSG00000122971	protein_coding	12
ACADSB	91.00823559138209	-0.5214896302226356	0.11863518099084712	-4.395741852181852	1.103950702066533e-5	8.733370465073721e-5	ENSG00000196177	protein_coding	10
ACADVL	115.6133990912829	0.2067661290998283	0.09722899757001238	2.1265891273942295	0.03345423666764568	0.08533216973833259	ENSG00000072778	protein_coding	17
ACAN	1.8231702010983457	0.8209116841775759	0.6868056996870027	1.1952604420022857	0.23198529009738586	0.38153655839350303	ENSG00000157766	protein_coding	15
ACAP1	3.2620625014909024	0.09719219799275822	0.4379878529758605	0.2219061495253726	0.8243869432482334	0.8956134523815109	ENSG00000072818	protein_coding	17
ACAP2	189.1365077947797	0.17605074777707713	0.08636222680771254	2.038515613649682	0.04149839489329543	0.10176604438580253	ENSG00000114331	protein_coding	3
ACAP3	10.97499173774048	-0.6652555363412397	0.28506516017143446	-2.3336963939794106	0.019611625048342723	0.05498677074157735	ENSG00000131584	protein_coding	1
ACAT1	48.13251207410001	-0.42429963791787983	0.133885880183354	-3.1691141540602343	0.001529043277929498	0.006464826424706031	ENSG00000075239	protein_coding	11
ACAT2	153.93012330480295	0.24153940551234085	0.23778589237193185	1.0157852642264327	0.3097316546742131	0.46911838331584704	ENSG00000120437	protein_coding	6
ACBD3	135.4312410304745	0.21771681933506207	0.07195533396447878	3.025721754589304	0.0024804044416129032	0.00974563111591195	ENSG00000182827	protein_coding	1
ACBD4	1.9541004583517139	-1.0526381333355248	0.5264077683662904	-1.9996629924409994	0.045536666890040746	0.1097181785998206	ENSG00000181513	protein_coding	17
ACBD5	106.6341521842303	0.147153598827057	0.08315111946736928	1.7697127804130648	0.07677499975829637	0.16645378605651204	ENSG00000107897	protein_coding	10
ACBD6	15.922301897581775	0.25475374674941115	0.2034321321732897	1.2522788019171136	0.21046829036258294	0.35503302272752835	ENSG00000230124	protein_coding	1
ACBD7	0.6434602687241031	-0.29204974932550526	0.9946666563297061	-0.29361570277540133	0.7690515753400216	0.8583672526120404	ENSG00000176244	protein_coding	10
ACCS	12.17141405968357	-0.5717079046939484	0.2625508160321781	-2.177513341355908	0.029442287484344878	0.07682647981199749	ENSG00000110455	protein_coding	11
ACCSL	0.20082000397007108	0.7410366934778656	2.8434941831318246	0.2606077754172466	0.7943949929237829	NA	ENSG00000205126	protein_coding	11
ACD	5.55510670530954	0.1755558774224528	0.3367014851346962	0.5213991775302752	0.6020887243056512	0.7357023215939856	ENSG00000102977	protein_coding	16
ACE	4.579205032311117	-0.6359936055506812	0.4084238740669089	-1.5571900810247232	0.11942536266035925	0.23250342562439968	ENSG00000159640	protein_coding	17
ACE2	5.472983068564232	1.0352378609582429	0.42447661600629405	2.4388572230393315	0.014733788290118306	0.04339660028788964	ENSG00000130234	protein_coding	X
ACER1	38.74884759808542	0.2734468054513445	0.22661815129840981	1.206641232772528	0.2275703401753201	0.37582396519981703	ENSG00000167769	protein_coding	19
ACER2	10.36983321543091	-0.3314771376789051	0.2436605249825004	-1.3604055794540852	0.17370161383988594	0.3075541439148029	ENSG00000177076	protein_coding	9
ACER3	43.44677805205039	0.6765793263243551	0.16845331589830892	4.016420351931744	5.908882147507971e-5	3.8336640899433374e-4	ENSG00000078124	protein_coding	11
ACHE	0.5351854916474742	0.16357707631784815	1.405330803330744	0.11639755987000192	0.9073374691919615	NA	ENSG00000087085	protein_coding	7
ACIN1	171.65617639011793	-0.05314278879486192	0.10134110663398085	-0.5243951892769496	0.6000037018405122	0.7344095321999632	ENSG00000100813	protein_coding	14
ACLY	146.4286101707558	0.3571755214530305	0.14918637412808128	2.394156460605336	0.016658640885686603	0.04795810723733372	ENSG00000131473	protein_coding	17
ACMSD	0.4408574309697022	-0.0024287523070726518	1.3181029750906876	-0.0018426119604999373	0.998529809197103	NA	ENSG00000153086	protein_coding	2
ACO1	142.95811653840025	-0.06562493894715533	0.25609342000113816	-0.256253905105659	0.7977547875098125	0.8783578131315664	ENSG00000122729	protein_coding	9
ACO2	39.94514001079517	0.3171320174920816	0.12544924131951743	2.5279707884749247	0.011472389682308355	0.03520725417960334	ENSG00000100412	protein_coding	22
ACOT1	1.6655230876424896	-1.2743397419674756	0.9515918080337594	-1.3391663644105962	0.18051651968867682	0.3171621834547236	ENSG00000184227	protein_coding	14
ACOT11	3.0156793511504505	-0.2262582963472647	0.4204336038618375	-0.5381546438462552	0.5904702900410415	0.7270148869819589	ENSG00000162390	protein_coding	1
ACOT12	0.11218174704379225	-0.32919847650931955	3.6306789699544186	-0.09067132600640053	0.9277537552874103	NA	ENSG00000172497	protein_coding	5
ACOT13	71.43784017136744	0.29758184288547535	0.12403821518824953	2.399114195845556	0.01643478838227058	0.0473634071356587	ENSG00000112304	protein_coding	6
ACOT2	3.4350927302988614	-1.1760460664414627	0.5661110577848036	-2.0774122855740336	0.037763523252569084	0.09428102194164056	ENSG00000119673	protein_coding	14
ACOT4	2.466715486846292	-0.5837975201824278	0.682940406925463	-0.854829373489017	0.3926456143278177	0.5529448085323759	ENSG00000177465	protein_coding	14
ACOT6	0.12750710218011277	0.576899300093341	3.62845311316958	0.15899318031683188	0.8736742468059706	NA	ENSG00000205669	protein_coding	14
ACOT7	11.768979608545088	0.6093757609837115	0.2318553539846253	2.6282583106712307	0.008582331794042376	0.027590619823419652	ENSG00000097021	protein_coding	1
ACOT8	10.836708881697229	-0.38774215631251635	0.23276143609691197	-1.6658350404363247	0.09574627483975637	0.19706406986478203	ENSG00000101473	protein_coding	20
ACOT9	13.019466138167907	0.2990663629073336	0.21082654295087694	1.418542270443702	0.15603250670985722	0.2835882004444	ENSG00000123130	protein_coding	X
ACOX1	276.15370732844946	0.17814386004349428	0.10663094579968437	1.6706581631391813	0.09478921695586882	0.19555923874475345	ENSG00000161533	protein_coding	17
ACOX2	11.968358869127403	-0.8468113039417392	0.38799874650875643	-2.182510411596467	0.029071883696688536	0.07605300956886216	ENSG00000168306	protein_coding	3
ACOX3	26.770458690960467	0.2697804369975578	0.17976789799046705	1.500715311316952	0.13342921111956957	0.2532321988557074	ENSG00000087008	protein_coding	4
ACOXL	0.12764120718630811	-0.5696460652003313	3.6306789699544177	-0.15689794385965308	0.8753252803516017	NA	ENSG00000153093	protein_coding	2
ACP1	59.90143728932354	0.24996333028551865	0.10758283823687174	2.3234498585653505	0.02015499832068005	0.05626090586901303	ENSG00000143727	protein_coding	2
ACP2	9.111789246719333	0.0614365866410582	0.25922406433592093	0.2370018647707194	0.8126553435909657	0.8881526630275914	ENSG00000134575	protein_coding	11
ACP5	7.248148169992003	1.7355039143792168	0.294456956418302	5.8939137845117875	3.771540047213018e-9	6.44807891439839e-8	ENSG00000102575	protein_coding	19
ACP6	14.74927780222969	-0.168606197779203	0.3007509026689857	-0.5606174288519938	0.5750583675041501	0.7141874930409089	ENSG00000162836	protein_coding	1
ACR	0.40469086511301877	-0.5124086704440417	1.604582917986744	-0.3193407238106189	0.7494681548407427	NA	ENSG00000100312	protein_coding	22
ACRBP	0.8372901214551063	0.009445556745630367	0.8080945924549028	0.011688677085359278	0.9906739973789839	0.9947262048163704	ENSG00000111644	protein_coding	12
ACRV1	1.7622563167354959	1.6889079674998762	0.5995765810864241	2.816834447468911	0.004849951805759218	0.017239498022330206	ENSG00000134940	protein_coding	11
ACSBG1	62.53353609855115	-0.8621013259705776	0.3807470325013163	-2.264236493997093	0.023559573145088605	0.06398353690840032	ENSG00000103740	protein_coding	15
ACSBG2	2.5657270214124486	-0.30150620167409214	0.46298943545470667	-0.6512161586969686	0.5149069609335719	0.6631695212587672	ENSG00000130377	protein_coding	19
ACSF2	11.869113523654804	-0.7470551978097788	0.2585163840625121	-2.8897789225967694	0.0038551283791716756	0.014213247355354527	ENSG00000167107	protein_coding	17
ACSF3	6.711894132185166	-0.20247532811421284	0.3019955757588855	-0.6704579284163751	0.5025659173920318	0.6521263623942207	ENSG00000176715	protein_coding	16
ACSL1	560.7555844880385	-0.21275728300622126	0.23222636397897323	-0.9161633475236481	0.35958122635342854	0.5213175219661251	ENSG00000151726	protein_coding	4
ACSL3	101.99498463798918	0.0498104806372467	0.13018472272079548	0.38261387047752304	0.7020060843245919	0.8106933063394581	ENSG00000123983	protein_coding	2
ACSL4	62.66787882204637	-0.08504549211517604	0.11196859860157816	-0.759547705136477	0.44752498824606135	0.6048115056686664	ENSG00000068366	protein_coding	X
ACSL5	26.70445971929713	0.07058102494589118	0.23005175860601243	0.3068049789037628	0.7589918183035984	0.850871836417569	ENSG00000197142	protein_coding	10
ACSL6	0.752808265159661	-0.5949333763449476	1.084238142196936	-0.5487109825701803	0.5832038080220454	0.7200625351353938	ENSG00000164398	protein_coding	5
ACSM1	0.8120253081323008	-1.328673180920205	0.99722356751765	-1.332372422993993	0.1827378393604495	0.3199226542724739	ENSG00000166743	protein_coding	16
ACSM2A	0.061430909412164815	0.15169670087270043	3.6306789699544186	0.04178190970010354	0.9666725563865574	NA	ENSG00000183747	protein_coding	16
ACSM3	19.17360748329675	-0.4576703695648257	0.4569587040992818	-1.0015573955789872	0.31655740648484837	0.47690937661045174	ENSG00000005187	protein_coding	16
ACSM4	0.236570396157599	0.11268487397155218	2.717559153761737	0.04146547235800552	0.9669248182347306	NA	ENSG00000215009	protein_coding	12
ACSM5	1.3283794057500498	-0.7389236563065417	0.6727021067900619	-1.09844112103717	0.2720119146455895	0.42595258118404367	ENSG00000183549	protein_coding	16
ACSS1	15.317446247770427	-0.3489572949395467	0.21988743808985606	-1.5869814936719886	0.11251683609524649	0.222900250023243	ENSG00000154930	protein_coding	20
ACSS2	65.4249972806488	-0.2777147481728205	0.21318832608957733	-1.3026733370763017	0.19268630853809182	0.33278501696167134	ENSG00000131069	protein_coding	20
ACSS3	12.693641595740083	-0.6344963762829281	0.28162011217182475	-2.253022241166508	0.0242577466531426	0.06536159226805968	ENSG00000111058	protein_coding	12
ACTA1	2.9603537061679805	-0.4755866826087922	0.5675704185331053	-0.8379342317345458	0.40206764189781735	0.562503950691957	ENSG00000143632	protein_coding	1
ACTA2	300.9315353350601	-0.44412613306411264	0.23743647631833834	-1.8705050712960345	0.06141371342805886	0.1391282844010033	ENSG00000107796	protein_coding	10
ACTB	1144.3150198532037	0.4788503263168387	0.1177358075378389	4.067159654576131	4.758963996319239e-5	3.1637300261706764e-4	ENSG00000075624	protein_coding	7
ACTBL2	0.5697198818501678	1.6195521305466343	1.186021912010186	1.3655330598417519	0.17208556967450306	0.30511981074132727	ENSG00000169067	protein_coding	5
