Gene.name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ENSG.ID	Gene.type	Chromosome
ACIN1	250.65071401332023	-0.254331021049674	0.09853030533282293	-2.581246654930946	0.0098444217532213	0.12540301291287698	ENSG00000100813	protein_coding	14
ACKR1	86.53312396079204	-0.22345776926844416	0.2170422875578043	-1.029558671643337	0.30321722434333875	0.6472811913086263	ENSG00000213088	protein_coding	1
ACKR2	6.649535265682928	-0.03393261688383517	0.1883708210379595	-0.18013733070153817	0.8570447562831671	0.9543717859042342	ENSG00000144648	protein_coding	3
ACKR3	32.72910807688976	-0.04750989017323629	0.2058757257952878	-0.23076975194481003	0.8174936814519483	0.9396824497001707	ENSG00000144476	protein_coding	2
ACKR4	4.671030531932818	0.7035785754190825	0.25170550700208855	2.7952450615760447	0.005186038674359568	0.09036566982781417	ENSG00000129048	protein_coding	3
ACLY	329.287355131179	0.14067408950512597	0.06957603273934669	2.021875694352027	0.043189195333533645	0.2623473250578782	ENSG00000131473	protein_coding	17
ACMSD	0.33912558315977287	0.8100319952147552	0.9419994265719509	0.8599071001163546	0.38984025435545533	NA	ENSG00000153086	protein_coding	2
ACO1	212.08219510261333	0.17104231938169262	0.08552884243670202	1.9998203472504286	0.04551966663297254	0.2701791052182132	ENSG00000122729	protein_coding	9
ACO2	21.58581787681388	-0.027831467289316802	0.14031145351253835	-0.19835492108867478	0.842767384397691	0.9492274566696979	ENSG00000100412	protein_coding	22
ACOD1	0.9906505383949076	2.41470610875357	1.216320848504241	1.985254229361465	0.047116193595437644	0.27408348034228935	ENSG00000102794	protein_coding	13
ACOT1	13.346625002294918	0.11607739700109262	0.3434806692511628	0.337944482448337	0.7354050253684941	0.9066041313939269	ENSG00000184227	protein_coding	14
ACOT11	236.78534417601475	0.04688110323867786	0.1418538000473768	0.33048887814792666	0.7410305949391168	0.9086541214922474	ENSG00000162390	protein_coding	1
ACOT12	2.6034467945941646	-0.5964290781801693	0.35708109972966823	-1.6702902467582346	0.09486195192751601	0.38635879840543497	ENSG00000172497	protein_coding	5
ACOT13	47.368296842675484	-0.20659559183848042	0.08738736889377888	-2.364135623417173	0.018072195318762925	0.17034956620973563	ENSG00000112304	protein_coding	6
ACOT2	83.13680896403801	0.034451493799254065	0.09810527643077212	0.3511686124605614	0.7254618560907533	0.9022619791033011	ENSG00000119673	protein_coding	14
ACOT4	31.313692340685314	0.06638838978214466	0.15525360396009436	0.4276125519070644	0.6689332259758269	0.8784872160371882	ENSG00000177465	protein_coding	14
ACOT6	0.03233657857410135	-0.1905387142365477	3.819589167487397	-0.04988460954346247	0.9602143418386186	NA	ENSG00000205669	protein_coding	14
ACOT7	133.22320299160535	0.24195885228914737	0.11492339169548331	2.105392546456291	0.03525715207508302	0.23762904994238943	ENSG00000097021	protein_coding	1
ACOT8	21.01660830151423	-0.04940976985294168	0.14725956694482686	-0.3355284201769644	0.7372265097578303	0.9074787467087	ENSG00000101473	protein_coding	20
ACOT9	61.36641455560957	0.07109711979945245	0.08182847687617814	0.868855470779882	0.3849261880489657	0.7182926675746568	ENSG00000123130	protein_coding	X
ACOX1	875.8932190998745	0.04275122536588949	0.12667082867725435	0.33749858442006164	0.7357410790832961	0.9067834225027508	ENSG00000161533	protein_coding	17
ACOX2	26.1054015120576	-0.11235849449018576	0.20829150790646117	-0.5394290704383556	0.5895908266914744	0.8408854029655648	ENSG00000168306	protein_coding	3
ACOX3	63.88606076780029	0.010626065390303236	0.08742837100555453	0.12154024223587714	0.9032631422489669	0.968830724496036	ENSG00000087008	protein_coding	4
ACOXL	0.6432462157374635	-0.3783087846500393	0.5808972257001478	-0.6512490814430534	0.5148857117075152	NA	ENSG00000153093	protein_coding	2
ACP1	217.18219131820166	0.06785261396666686	0.07322006885827594	0.926694211364397	0.35408532387372466	0.6944812444425471	ENSG00000143727	protein_coding	2
ACP2	480.40097641983965	0.17576405323742156	0.09408831440519556	1.8680752689487639	0.06175158017749977	0.3137163240661959	ENSG00000134575	protein_coding	11
ACP4	0.06119686299387743	0.003195243872365628	2.3527015913344287	0.0013581169342233997	0.9989163797995378	NA	ENSG00000142513	protein_coding	19
ACP5	66.16746438259042	-0.0448600520413091	0.17567697748373207	-0.25535532705452657	0.7984486710839476	0.9332743141594768	ENSG00000102575	protein_coding	19
ACP6	32.628233383710324	-0.02389647532737473	0.103739848810442	-0.23035001112291398	0.8178198020158749	0.93969535640416	ENSG00000162836	protein_coding	1
ACP7	0.016170030069913088	0.004192385301008069	3.81962514560442	0.001097590769039893	0.9991242494471403	NA	ENSG00000183760	protein_coding	19
ACR	0.0045774072552224225	-0.07793874074646884	3.819642643564037	-0.020404720550963807	0.9837205181802139	NA	ENSG00000100312	protein_coding	22
ACRBP	8.715296523996335	0.0834696233442085	0.20553505087862337	0.40610894826644744	0.6846625511947673	0.8849773164557466	ENSG00000111644	protein_coding	12
ACRV1	6.388882243687172	-0.10321122055567092	0.18748434209529763	-0.550505815057393	0.5819724895135794	0.8373672829370861	ENSG00000134940	protein_coding	11
ACSBG1	4.217620534033723	-0.13009587976567588	0.2675472768668455	-0.486253798914286	0.6267872317394786	0.8575490761833808	ENSG00000103740	protein_coding	15
ACSBG2	0.08174930542850961	-0.4554233168184036	1.7538985823762738	-0.25966342717568774	0.7951234060332087	NA	ENSG00000130377	protein_coding	19
ACSF2	45.152803330472004	-0.10296298402660409	0.14891020673128744	-0.6914434294783005	0.4892869196974331	0.7851649647651177	ENSG00000167107	protein_coding	17
ACSF3	59.58566844003051	-0.3005895062849216	0.09527746628929762	-3.1548855987859783	0.0016056105019184304	0.04738347274680448	ENSG00000176715	protein_coding	16
ACSL1	27.914570521509848	0.803023230616064	0.24190057415607838	3.319641689225341	9.013305255824491e-4	0.034964283238996995	ENSG00000151726	protein_coding	4
ACSL3	316.36176170090226	0.13464042723518885	0.06032423470245388	2.2319458821035307	0.025618539924077564	0.20383085175788118	ENSG00000123983	protein_coding	2
ACSL4	155.42703807278625	0.35969187470078967	0.16391594939460358	2.194367759996828	0.02820898171870388	0.21185773129605637	ENSG00000068366	protein_coding	X
ACSL5	1053.99522430731	0.25741913851814874	0.1369763763181445	1.8792958715761403	0.060204105102573305	0.3092449329205278	ENSG00000197142	protein_coding	10
